group,panel,cip_res,cro_res,nda_res,threshold_price,threshold_lower,threshold_upper,strategy
MSW,cip,0.1,0.1,0,28.567818575805706,16.601580838637812,42.234429439348,CIP
MSW,cip+cro,0.1,0.1,0,31.735071124451522,18.843801161174703,46.85701664189751,CIP+CRO
MSW,cip+cro+nda,0.1,0.1,0,31.534949296417427,18.414037786668622,46.03648513434925,CIP+CRO+NDA
MSW,cip,0.1,0.1,0.05,28.895776012772334,17.30437705824923,42.11385947687643,CIP
MSW,cip+cro,0.1,0.1,0.05,31.06403888974691,18.304577536939977,46.282458856326755,CIP+CRO
MSW,cip+cro+nda,0.1,0.1,0.05,31.88499496761566,19.12729160438849,46.68924876292674,CIP+CRO+NDA
MSW,cip,0.1,0.125,0,35.49200966217201,22.307253655109374,51.0041292176875,CIP
MSW,cip+cro,0.1,0.125,0,38.97750526448212,23.71106917889257,56.58546269346528,CIP+CRO
MSW,cip+cro+nda,0.1,0.125,0,39.33040158729646,24.009182319453586,56.84380490258136,CIP+CRO+NDA
MSW,cip,0.1,0.125,0.05,35.6950697868657,21.38823198457792,51.48047524198411,CIP
MSW,cip+cro,0.1,0.125,0.05,38.98500304323928,23.0802445826045,56.472631160798095,CIP+CRO
MSW,cip+cro+nda,0.1,0.125,0.05,39.1244092566125,24.401675490314176,56.250309171883124,CIP+CRO+NDA
MSW,cip,0.1,0.15,0,42.591516774726976,27.36573312635422,63.9868894814542,CIP
MSW,cip+cro,0.1,0.15,0,47.09336101326105,30.357673247931082,66.0905324084549,CIP+CRO
MSW,cip+cro+nda,0.1,0.15,0,46.809278176397314,29.072656765164165,65.7734253429414,CIP+CRO+NDA
MSW,cip,0.1,0.15,0.05,42.74440899665947,26.473957173627525,61.0621305997412,CIP
MSW,cip+cro,0.1,0.15,0.05,46.579747325510915,29.45784277120504,67.54306968901959,CIP+CRO
MSW,cip+cro+nda,0.1,0.15,0.05,47.352584195526234,30.196432913868758,66.23596005953834,CIP+CRO+NDA
MSW,cip,0.3,0,0,-0.38636556424107127,-2.678505538727851,0.7573285013707768,CIP
MSW,cip+cro,0.3,0,0,-0.7918718618974775,-3.093837432560041,0.4838710404136027,CIP+CRO
MSW,cip+cro+nda,0.3,0,0,-0.7754038104960529,-3.1475501805678303,0.49845070394964086,CIP+CRO+NDA
MSW,cip,0.3,0,0.05,-0.39840012640489053,-2.576211509785845,0.7492587902544083,CIP
MSW,cip+cro,0.3,0,0.05,-0.9549664131956602,-3.6538125164585193,0.4399242614798342,CIP+CRO
MSW,cip+cro+nda,0.3,0,0.05,-0.8013477970662284,-3.1943670983721613,0.47499203326175693,CIP+CRO+NDA
MSW,cip,0.3,0.025,0,5.106253501430947,0.24890963785900272,10.751299786592151,CIP
MSW,cip+cro,0.3,0.025,0,6.768347721755215,1.5406241545219372,14.005163923115056,CIP+CRO
MSW,cip+cro+nda,0.3,0.025,0,6.790339987996014,1.3644566515877867,14.140019519873468,CIP+CRO+NDA
MSW,cip,0.3,0.025,0.05,4.969440562280549,0.5291526421820688,10.520186615641617,CIP
MSW,cip+cro,0.3,0.025,0.05,6.419466198891196,1.2245541000838414,13.31675878245553,CIP+CRO
MSW,cip+cro+nda,0.3,0.025,0.05,6.720998922907577,1.4584086529268079,13.954912217980468,CIP+CRO+NDA
MSW,cip,0.3,0.05,0,10.734558433555774,4.201381392059531,18.848957876326114,CIP
MSW,cip+cro,0.3,0.05,0,14.234681739934661,5.976332369265894,24.320341246340643,CIP+CRO
MSW,cip+cro+nda,0.3,0.05,0,14.28367421221394,6.286182664846373,24.26592841917611,CIP+CRO+NDA
MSW,cip,0.3,0.05,0.05,10.489911524586791,3.8236895249615106,18.233354015727084,CIP
MSW,cip+cro,0.3,0.05,0.05,13.932268435323008,6.139676725855428,24.035079106024405,CIP+CRO
MSW,cip+cro+nda,0.3,0.05,0.05,14.20496610139802,6.12125792409284,24.5260531182142,CIP+CRO+NDA
MSW,cip,0.3,0.075,0,16.426167700789442,8.62368228684947,26.25232280082251,CIP
MSW,cip+cro,0.3,0.075,0,21.87369021212603,11.073261857478569,35.19096617008104,CIP+CRO
MSW,cip+cro+nda,0.3,0.075,0,21.641675079659777,11.368517371486279,33.602824029753386,CIP+CRO+NDA
MSW,cip,0.3,0.075,0.05,16.202857634802996,8.41541061202693,25.651654278466903,CIP
MSW,cip+cro,0.3,0.075,0.05,21.229427158995094,10.755314229557529,32.88621085455365,CIP+CRO
MSW,cip+cro+nda,0.3,0.075,0.05,21.86302745301764,11.994127277434401,33.60872297062288,CIP+CRO+NDA
MSW,cip,0.3,0.1,0,21.900338757737337,11.789408443736864,35.03178820082205,CIP
MSW,cip+cro,0.3,0.1,0,29.153873137166695,17.35554276632525,43.69571191542506,CIP+CRO
MSW,cip+cro+nda,0.3,0.1,0,29.16424488675299,17.053122990562304,44.20376774944831,CIP+CRO+NDA
MSW,cip,0.3,0.1,0.05,21.496285820661335,11.103893853620452,33.006341089143795,CIP
MSW,cip+cro,0.3,0.1,0.05,28.518767836470264,16.437005825844317,42.74228436169653,CIP+CRO
MSW,cip+cro+nda,0.3,0.1,0.05,29.201470491451058,16.314554012467447,43.407155979667984,CIP+CRO+NDA
MSW,cip,0.3,0.125,0,27.130289143433767,16.001679496535544,41.43143700274223,CIP
MSW,cip+cro,0.3,0.125,0,36.7227970775194,21.961206073683258,54.35152137041397,CIP+CRO
