group,panel,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper,strategy
MSM,cip+cro+nda,0.7,0.025,0,303.4426054950519,301.5901937348434,305.7437573210794,303.61569988356126,301.74164158312425,306.0043368321385,363.4322253632324,322.7158388630758,414.03563039043723,367.19776937665796,326.5733479348997,419.6822213798074,167.1,167.1,167.1,133.49,133.49,133.49,0.1692189261165461,0.06559054007661033,0.27236564312984074,0.6956360067489834,0.6433636397345824,0.7417661097852029,1.4191815106777421,0.9205903153966526,1.980198019801981,0.4989497443076508,0,1.1128978076062648,0.6171304434506597,0,1.3764975838926212,0.043208237756437055,0.001194833153928962,0.1570463921766385,54.632868546825385,17.475087387066242,103.1258433627338,58.31067667083963,17.907951949932436,110.03452644084027,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0424365612017952,0.9824733371559632,1.0861137969766463,0,0,0,1.7805902794379136,0.7008762566669403,2.977496238494458,2.202338975598116,0.8668850520829406,3.6827427912294013,0.711211966543343,0.27994737844182227,1.1892859236677018,55.61732971497833,18.988589653557984,104.44516324945025,58.985627829399604,17.948392584954238,112.02210321821775,CIP+CRO+NDA
MSM,cip,0.7,0.05,0,303.8109021789372,302.0673184819278,306.2481831369696,303.9416699132829,302.20147092602826,306.3638846499598,371.5917396168102,332.8070447014677,426.03513381591273,374.39178348184294,337.0221321409724,428.0182230435797,167.1,167.1,167.1,133.49,133.49,133.49,0.1684404519370203,0.06195715403269895,0.2731588057671019,0.7305029087506324,0.6806721416382255,0.7767711945031713,0,0,0,3.0239257211090225,1.3876136149729772,4.797749815753104,3.740169511098498,1.7162822815646737,5.934139670658677,1.0208068057027364,0.4679072137188208,1.6313192654529594,56.77129481937741,22.515776048435058,106.94330464699557,59.4569114614993,21.951392105775625,112.48358690367097,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044805874614178,0.9803797887183576,1.0869572018478295,0,0,0,3.6213812225110336,1.7823974402949905,5.785936458274394,4.4791376791930295,2.204574178629755,7.156387137199437,1.4464695728195534,0.711933791458295,2.311046676096182,57.48402456627669,23.212684527604534,105.91670589027599,59.69662958855283,21.51499595477145,113.3263879170059,CIP
MSM,cip+cro,0.7,0.05,0,303.5238275729915,301.709718479424,305.90589044963576,303.9692887841517,302.12404330188025,306.4884324153316,365.1310053655674,325.1584049732942,417.5098734583774,375.0593872862293,334.4882795638362,428.5428375554032,167.1,167.1,167.1,133.49,133.49,133.49,0.16738909214874223,0.06433290213003301,0.27326608730970164,0.6791857730904755,0.6292697823721437,0.7262037183559915,2.240773700556773,1.6279442392507744,2.911561334652475,0.5174549739597414,0,1.1116311984699536,0.6400188018708002,0,1.3749309670802332,0.02345509906479282,0,0.11554196842610852,55.53562626856766,19.254012960239866,105.47471970920523,58.96176874610141,18.11228403603506,111.28939039400113,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0428830680602514,0.9800819890106021,1.087017168690793,0,0,0,3.6238740627739903,1.6970701820464578,5.812843521255138,4.482220970916256,2.0990363978770787,7.189667378142954,1.4474652751134327,0.6778519659875579,2.3217940251059,57.927785096747066,20.709034705443184,107.13599714690322,60.38776046450741,19.538228993954647,114.20521248544077,CIP+CRO
MSM,cip+cro+nda,0.7,0.05,0,303.5663569034888,301.72357447127456,306.00666897164234,304.01254223110084,302.11700021182844,306.5666693977029,366.10911446395386,325.5366259392405,420.16905884779425,375.8467207551868,333.41849011762463,430.52112384966574,167.1,167.1,167.1,133.49,133.49,133.49,0.1673899675268369,0.06540459977394962,0.2731866654370556,0.6794944812315616,0.6289888554216869,0.7251249282953371,2.205060239220978,1.5384411452810176,2.91808040018392,0.519091696974664,0,1.1604508042682784,0.6420431973365335,0,1.435313932136585,0.06830598233954431,0.0011610575346598193,0.222006693152802,56.41409508239923,18.940710844631738,107.22404814460441,59.910616407246245,19.394616184011394,113.75726619350309,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0430207249772916,0.9850439644870981,1.0852324689967507,0,0,0,3.570136818516434,1.676517857142856,5.576353753094896,4.415755580850771,2.0736160714285754,6.897162898160116,1.4260012855553739,0.6696428571428572,2.227334140076251,58.80457849037587,22.10035741870737,108.60848138430171,61.321453789611994,19.62701595492798,117.19422821935336,CIP+CRO+NDA
MSM,cip,0.7,0.075,0,304.0213142238461,302.1458306158713,306.6279599214956,304.24143037353986,302.3562826701245,306.8605628552893,376.1701672688525,335.13381245328316,431.0106313164748,380.87044692730063,339.61364175238657,438.1351868713335,167.1,167.1,167.1,133.49,133.49,133.49,0.16717944053818898,0.06484250347168888,0.27397277958781796,0.7296500698869379,0.6743061327797375,0.774165570227194,0,0,0,4.295844596437733,2.1420909316520236,6.436345351314888,5.313353721572569,2.6494642830139203,7.960851180253085,1.5331036428215306,0.7598112064423876,2.3162294414435647,57.43183909982479,21.322018685082956,107.21348197262239,59.499584618961215,19.587935466514303,115.6732868946242,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04281782427804,0.9779516126669078,1.0852065277914529,0,0,0,5.379920260312497,2.6236432712519506,7.954961079559018,6.65420237980655,3.2450765912121726,9.8391645945687909,2.148873725959617,1.0479482630020558,3.1774089629170006,58.521892184514,22.487465254563826,108.47376224146637,59.94754323469361,19.66708780029422,115.65603122481386,CIP
MSM,cip+cro,0.7,0.075,0,303.5249279402357,301.7768700146706,305.9655993719772,304.24264273274673,302.3552875918639,306.710502493016,365.1709493150566,326.56099503983927,419.8756957439444,380.9699603956331,339.5265124698348,435.81403677533467,167.1,167.1,167.1,133.49,133.49,133.49,0.16881162924816706,0.06493561865170866,0.27500033154091086,0.6616351093921918,0.6177298009545809,0.7045301551796701,3.06933778512743,2.315865393740389,3.910833484519567,0.5475770914433634,0,1.2504106548279705,0.6772756116646109,0,1.5465815760266388,0.03630440627447535,0,0.12410167247068078,54.81477376025494,19.451506155135352,103.89587379443208,57.85261443638504,19.289047754460096,113.42667369020643,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0429465620072953,0.9832205185793195,1.086761217675654,0,0,0,5.357917476331326,2.74450479313103,8.144435102373876,6.626988040105282,3.394565243013894,10.07351723039262,2.1400852677469744,1.0962233556203211,3.253089591937164,58.73027864375508,22.916016213730636,107.07763337137844,60.15605937717626,20.164106242569172,115.05643496524414,CIP+CRO
MSM,cip+cro+nda,0.7,0.075,0,303.5593385199094,301.747262002028,306.07556653528104,304.28508240132425,302.3082874382873,306.8470654594265,365.99430915142057,326.01208691649134,420.94823332722393,381.9660088306594,339.41777413379174,437.4490035385039,167.1,167.1,167.1,133.49,133.49,133.49,0.1636485796305537,0.06330017064719708,0.27413625977398687,0.6624970444021895,0.6156374267539876,0.7077051893205288,2.966787355282395,2.209236613512903,3.753127695521074,0.5573507038957516,0.12997282993486153,1.246539245219662,0.6893641914377636,0.16075805447207595,1.5417931885074216,0.09566303432556057,0.002341343031347354,0.2666679684960271,55.62740565951225,18.949384357678742,106.56183436066881,58.697023928990326,19.036067221705043,113.59215981017114,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0446891168053987,0.99045,1.0862068930868167,0,0,0,5.393342991209305,2.9252116413134726,8.048457258418926,6.670804404289318,3.618074120662781,9.954806177672166,2.1542350979426845,1.1684021574187098,3.2147536580999008,59.61564740158652,21.840743809921587,110.88412216441387,61.060933400929166,19.667719923039648,118.1614885832504,CIP+CRO+NDA
MSM,cip,0.7,0.1,0,304.36080103113284,302.4425608501699,306.86869145730236,304.66487642455667,302.7576165038306,307.28542544181715,383.6739969300226,341.80483427563826,440.5122342224741,390.503508271185,348.42406838366514,447.67343484967506,167.1,167.1,167.1,133.49,133.49,133.49,0.16350234576761588,0.06287747097567521,0.271684458930271,0.7296327213297312,0.6788807958743843,0.7732240513093734,0,0,0,5.518064532404274,2.8507627618097073,8.173177824517639,6.825067355425418,3.525991359729974,10.109067922751763,2.0267548307212637,1.0437267590760657,3.025898033803294,60.970413463116486,24.257355314502146,110.04972709430251,62.83005857860508,21.472132189010058,118.76694904282333,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0438599100733181,0.9837218237704919,1.0884012557218854,0,0,0,7.137017421790723,3.857623762705791,10.523539415631808,8.827483682823596,4.771336373060694,13.016133629351925,2.8507019578969177,1.5408307088615552,4.20336292364268,62.60365298915393,25.921302725644864,112.90972705452108,63.50118963199479,21.64013212199937,120.13915230612442,CIP
MSM,cip+cro,0.7,0.1,0,303.5732446236961,301.8540015679267,305.82946505222606,304.57809052931333,302.75907196083153,306.9761170648368,366.09213157665107,328.80088556345584,415.8289987555573,388.36795106419174,348.94998657059494,439.52274795035555,167.1,167.1,167.1,133.49,133.49,133.49,0.16124759909482628,0.06274467712825993,0.2716679128513065,0.6449305970224611,0.5968077425783732,0.6873268529667536,3.839939465899428,2.988334265917428,4.833333333333334,0.5608225385566167,0.12821925192473677,1.2233238827078035,0.6936583611177581,0.1585891258628117,1.513079060230453,0.04452000594457585,0.0011369497494524443,0.16961283185840656,55.00679465793566,20.306623467139502,101.61396854178649,57.71821539240781,20.240225428182207,107.11056781028519,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0439021145168583,0.9832966022370946,1.0850033013140075,0,0,0,7.2740288541947065,3.8890403059929697,10.603923085528873,8.996947495566117,4.810194204959972,13.115556888739757,2.9054277257527987,1.5533792562681616,4.235470157185207,60.508871083093155,26.01011253242563,107.23697671037282,60.88148113032349,21.30185947835864,113.65948884416377,CIP+CRO
MSM,cip+cro+nda,0.7,0.1,0,303.6450884903273,301.82118688699313,305.8777224353938,304.6533517870442,302.6531041536149,307.0283484058209,367.7810189987421,327.40994890234333,416.47478102255,390.04003525578594,346.5358864908897,442.65655900864044,167.1,167.1,167.1,133.49,133.49,133.49,0.1645046765404389,0.06506516880606122,0.27182660041522794,0.644649196808768,0.5953607437080966,0.6900740314254921,3.7707155874245815,2.8942449410083126,4.757103461860434,0.5738257121837874,0.13259543014962505,1.2353968225853105,0.7097414524478021,0.1640018409495624,1.5280115836466137,0.11970794659270438,0.0023310878699305602,0.32134120796448157,56.44958104287902,19.85369566437839,101.75753594642285,59.34409578875918,18.90105344784035,109.19090490870178,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0444644588603689,0.9802810918026834,1.0874718095864648,0,0,0,7.243357063693083,3.9438170500641707,10.409989424894945,8.959010817795175,4.877945309645598,12.875688310085357,2.8931766510996493,1.5752584478607494,4.158008238095122,62.01596758626739,25.213700917864216,107.01129910145883,62.49752562693223,20.997531787568256,112.49681481680862,CIP+CRO+NDA
MSM,cip,0.7,0.125,0,304.5064956285804,302.5741808359052,307.01394697853453,304.90919167642573,302.98595964088065,307.29555515430354,386.73460451026057,345.2638144003479,438.0703612125204,395.90726722691113,353.31485227719077,448.6474470401446,167.1,167.1,167.1,133.49,133.49,133.49,0.16829187324393272,0.06423171523514877,0.27243813632140496,0.7297176790628059,0.6802291827634165,0.77462135914679,0,0,0,6.816963029388561,3.6053867975922613,10.037459268459829,8.431621551687417,4.459354832011567,12.414921061955862,2.5493793883166327,1.344524304556447,3.7495633970184277,60.455551728568246,24.535927550409987,107.1721468462027,61.23428876844706,21.017445761380706,113.87090294074186,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0443895508622052,0.9855010879232577,1.0873256123857167,0,0,0,8.97909510658559,4.81936426769354,12.732753987242251,11.10587390439884,5.960873698410204,15.748620385402772,3.5864735207643346,1.9249737448847772,5.08577807446966,62.77479411978456,26.152669033214387,108.64991721842487,62.31252796572633,21.0863119077706,116.51579158641407,CIP
MSM,cip+cro,0.7,0.125,0,303.66019770428187,301.89050629352903,306.02414065050255,304.9397173675258,302.8923395171962,307.4980254217937,368.0967379809194,329.0146041354989,419.28983700798943,396.3144615698246,351.12851690132584,451.54233534380097,167.1,167.1,167.1,133.49,133.49,133.49,0.16410547950655974,0.06311883201200073,0.26993524738568964,0.626488138110169,0.5854656230333545,0.6708949532408901,4.619430536045488,3.666397849462368,5.646999516800478,0.5659515288499983,0.12608522727272853,1.2688237345396267,0.7000021985288808,0.15594963842974863,1.5693559579706877,0.0527425447496669,0.0011180268595041433,0.17093645484949868,56.07771270344327,20.008739909088025,105.27158575996744,58.72628590649252,19.7401253236093,110.53686391345998,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043699581396738,0.9852802499736932,1.0857390278348855,0,0,0,8.956898358972868,4.554892402053114,12.949655172413784,11.078419659049123,5.633759311470555,16.016896551724145,3.5776075886614747,1.8193371153751063,5.172413793103447,63.13272107993928,26.80926207350836,110.03108723770193,62.695543515531966,20.912254423817263,116.71519793920953,CIP+CRO
MSM,cip+cro+nda,0.7,0.125,0,303.5907864463548,301.87224382390116,305.9816711158317,304.8438327083229,302.95039568468394,307.31202003366155,366.49423232309545,328.8570028435208,417.15931074126553,394.282244452627,353.2521778776308,447.7989810585241,167.1,167.1,167.1,133.49,133.49,133.49,0.16244737501514012,0.06310489138336148,0.2703030181249379,0.6271695023494798,0.5799940152339499,0.6704769375695168,4.541449755964134,3.6254018554239,5.555555555555556,0.5380106326581272,0,1.214427780548858,0.6654432517531385,0,1.502075836893917,0.1410626458880988,0.0024314114879787434,0.33806426952308927,54.74134384166196,20.198243928384155,102.75949890754693,57.1593103840227,19.74187847659244,107.62824751649283,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0446105060134152,0.9900156279665846,1.0865983915783186,0,0,0,8.867735299349807,4.586128087438424,12.80305442650335,10.968137533138924,5.672393447660101,15.835572111004282,3.541993648885527,1.831813423645324,5.1138578153472265,61.53714963942351,26.823432941934485,110.1847391929215,61.24121235535541,21.161307774348035,115.96519450374319,CIP+CRO+NDA
MSM,cip,0.7,0.15,0,304.75961734750183,302.79450849408045,307.34474854886105,305.2862127538227,303.1948019789088,308.0122122756326,392.4533813338784,349.53322238549447,449.8322248056726,403.8182355730646,357.621913186633,463.41170834599114,167.1,167.1,167.1,133.49,133.49,133.49,0.16394567490126058,0.06454570836173815,0.27409620754551683,0.7297001931910744,0.676829268292683,0.777045,0,0,0,8.017043409328492,4.283525074132824,11.766726638997177,9.91595167811416,5.298116210480769,14.553780839718272,3.037899905551721,1.6368154726254243,4.488807899736859,62.37340486177098,26.654417511023738,115.29431322862669,62.716588439602035,21.367989247378834,123.05360944759228,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0438928822285387,0.988908129063558,1.0860434405492223,0,0,0,10.740998454888937,5.992573319861135,15.3902303087508,13.285099782476864,7.411967783304838,19.035543686722217,4.290221463048784,2.393582569045029,6.147240097759545,65.19101429197075,28.83862379790248,117.23325488249981,64.017519862703125,21.545695813819034,125.05125214539203,CIP
MSM,cip+cro,0.7,0.15,0,303.68847979266906,301.91557015155337,306.06340340675524,305.25050937950937,303.0535638067842,307.764438710932,368.797594392918,330.1523877165566,420.8086156382288,403.2417611688487,356.2707048404707,458.88212226263124,167.1,167.1,167.1,133.49,133.49,133.49,0.16336792449467652,0.06408502780921901,0.27329186761969215,0.6093307987477664,0.5619717342192692,0.6548945070495902,5.43508366485597,4.4182211015710005,6.464729917871923,0.5958383321625812,0.1334435211599539,1.2619944114715487,0.7369679578904974,0.16505080988333332,1.5609090487948531,0.06842364196858662,0.0011846318036286042,0.22247297326267465,56.003679577890814,20.41233831675129,103.14459995943284,58.261395950118235,19.7884434564731,108.42780984893612,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0437814451779712,0.9812098239546314,1.086807477768362,0,0,0,10.83347618959395,5.66712400906002,15.368202909617809,13.399481693839522,7.009432899207256,19.008298901550734,4.3271593663500365,2.2635900339750834,6.138441807644114,64.4916161515607,27.5636098327075,111.87524211652777,63.193515107201186,21.33864055858754,118.8380404056723,CIP+CRO
MSM,cip+cro+nda,0.7,0.15,0,303.72452726592064,301.9830137383377,306.12372982270045,305.2808631530356,303.31551912415284,307.9167438417879,369.45410817337046,331.4354216147624,421.83362379290077,403.94461964114157,360.03421035337675,461.8684329180667,167.1,167.1,167.1,133.49,133.49,133.49,0.16697847139726163,0.06596073085708205,0.2741301354832375,0.6080653884829259,0.5602917951686498,0.6507414803640322,5.318340040492856,4.270070890562697,6.464136132103944,0.5798657099832872,0.1330111150927994,1.2299344978165896,0.7172120776219236,0.16451598458075006,1.5212554585152889,0.17125876357525552,0.003704115684093448,0.3862812954995195,56.59398228453924,21.680859719103818,103.60378179403006,59.01825995934096,20.710069613381744,112.11590166662438,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0436425499257538,0.9863667177411977,1.0868781522628137,0,0,0,10.868746578531491,6.2635815155918895,15.482337935243473,13.443106189119916,7.747166688441378,19.149467826439917,4.341247235393629,2.5018299710784015,6.184030170651649,65.03681959244857,28.935241271918706,113.06178636371757,63.86851540429348,22.124300209245945,120.50640396521287,CIP+CRO+NDA
MSW,cip,0.1,0,0,306.95330795114916,302.57068442814887,313.7460565910611,306.97649107938327,302.42339555557913,313.47332326151894,560.9481966341192,380.35184465300915,840.131599356103,562.208223192428,376.9431652983112,855.4290828762323,167.1,167.1,167.1,133.49,133.49,133.49,0.4755590327043958,0.19090292148121746,0.7793308755729765,0.12173221576660956,0.09081303000934553,0.1530257912710693,0,0,0,0.0858262029422226,0,0.5027562119706193,0.10615490494922777,0,0.6218385069452891,7.610407833988423e-4,0,0.004458055562289406,254.93741305170477,76.86271587931361,534.817499526625,259.3136630769041,78.7943573240633,538.8554825227626,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0430669990113355,0.9765962569883189,1.0898202121821843,0,0,0,0,0,0,0,0,0,0,0,0,256.0440594164983,71.42196914385335,548.0671953681353,260.26399383366515,75.12884269484164,553.418689228576,CIP
MSW,cip+cro,0.1,0,0,307.0979519700022,302.72447552237855,313.72709064828643,307.07202209816734,302.64511219307707,313.9528724970958,567.2090786761976,387.7134983400967,846.4951607543252,566.886118347653,385.4920659344655,840.0501863895876,167.1,167.1,167.1,133.49,133.49,133.49,0.4896374585486297,0.1895396544035674,0.784496970508776,0.11973629912880915,0.08923163519203774,0.1531928614988481,0.11186333156283872,0,0.3847465886939563,0.08050135454514612,0,0.5069050483351232,0.09956881869487909,0,0.626970032223417,7.138241216257565e-4,0,0.004494844253490864,261.1466268853097,83.31093352101473,540.9317263753402,265.44275689169854,86.0205503448752,545.2812122320336,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0442248187198493,0.9799155110995598,1.0873469387755104,0,0,0,0,0,0,0,0,0,0,0,0,260.742511651626,78.92736021976924,536.7187699238627,264.93729522848713,83.63680087104042,538.0644956350069,CIP+CRO
MSW,cip+cro+nda,0.1,0,0,307.0456162435968,302.6624588406176,313.5533786342443,307.14966229217583,302.5751035799341,313.9473851160771,565.9107840083526,384.3406138508934,831.8088344685877,568.7337945751133,380.391128895011,848.161191438986,167.1,167.1,167.1,133.49,133.49,133.49,0.4890497977304506,0.19477451054912928,0.787117272530624,0.1201371727707466,0.09101224193548377,0.1507744415486132,0.10295100230128615,0,0.3246929317970528,0.08368162688860475,0,0.5109648971244948,0.1035023669209353,0,0.6319914924251888,0.0033206928919831936,0,0.010959182122223613,259.91618958997225,79.19805017189503,523.2187733113212,264.1428187706891,82.92778282898696,530.1839841591913,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04500541212539,0.979903580598224,1.0887060868589384,0,0,0,0,0,0,0,0,0,0,0,0,262.6316731045112,75.1151415050855,543.8204939939076,266.78729223798683,78.33894397991077,546.1657480541215,CIP+CRO+NDA
MSW,cip,0.1,0.025,0,307.04636214715765,302.5070876890872,314.2728378750424,307.2530167920402,302.7630593709702,314.5320283545101,566.127610556107,379.42219104746545,859.9113280444079,574.2520897546847,388.6668999207839,870.0126231387381,167.1,167.1,167.1,133.49,133.49,133.49,0.4898645111959138,0.19162539933385417,0.7880490849392973,0.12283151616209918,0.0917205698129622,0.15417710348162475,0,0,0,0.3275131815480727,0,1.0177235772357707,0.405087601047197,0,1.2587804878048787,0.09846443458006704,0,0.3254688035163822,259.74086841718764,74.63436230865703,556.959691633945,263.61184902397747,78.08099551150934,556.0627239987342,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0447146141281112,0.9774531152013045,1.089619423684967,0,0,0,2.0734938028003778,0.7276160837834202,3.8558451529900926,2.564619312091249,0.8999584458554671,4.769136483763024,0.8282049060554313,0.29062792929518366,1.5401202879813427,262.3785976083833,76.79618819911383,556.7332087484309,264.86137454357606,78.60543356305818,559.4855454032247,CIP
MSW,cip+cro,0.1,0.025,0,306.9466297192035,302.6977894865514,313.6924734348716,307.12365670252854,302.7673777013954,313.95804878136425,560.6482010382521,387.3917153076674,824.7917231473282,567.917379788115,387.0502359533673,837.2549907584156,167.1,167.1,167.1,133.49,133.49,133.49,0.4821780369914845,0.19534790104348107,0.7873245175508256,0.11635625929153902,0.08701621850118434,0.1480072691552064,0.2393007679497425,0,0.5871129273627275,0.08626648776998343,0,0.5099241822187106,0.10669947516717156,0,0.630704274907519,0.002479390882287518,0,0.004983947988995097,254.45527884323704,80.11273139237105,520.2483661387496,258.70777942340345,85.66974355929008,523.1038045095912,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0434474572264145,0.9793979895755771,1.0893637337420405,0,0,0,2.073290605925676,0.735202389705879,3.895845629782349,2.5643679862236173,0.9093416360294144,4.8186114304138155,0.828123744178653,0.2936580882352932,1.556097471553903,255.78251879824344,76.74650603208241,525.4512124318823,258.6553444100737,79.152925529779,527.0691422702686,CIP+CRO
MSW,cip+cro+nda,0.1,0.025,0,306.9128930598933,302.4992859663869,313.3214699849393,307.15118229761003,302.8447692753177,314.0996461312139,559.4610386719382,381.1778872814088,823.6216659571631,569.4650155187976,393.2930021548856,844.0976508874895,167.1,167.1,167.1,133.49,133.49,133.49,0.49266029636569303,0.19028509437219837,0.7938059956584633,0.11620992060333916,0.0843578329718005,0.147856560636183,0.23911928486755607,0,0.5533148553246496,0.08759007302628363,0,0.5162596230603402,0.10833656340197718,0,0.6385403214445812,0.007261427494257688,0,0.10452150447929758,253.1804199206331,74.65836143654758,517.3367360425474,257.46203172853575,77.96233630191531,522.182468644908,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0408827393542681,0.9800722205003035,1.084630831643002,0,0,0,2.082226478337326,0.7524355510225207,3.903945523648649,2.575420399752103,0.9306566253779905,4.828629856418923,0.8316929534819164,0.3005414407343525,1.559332770270271,257.15542711362116,79.30934987764797,536.1012212222869,260.1102401548878,85.27379303730167,539.0859614775732,CIP+CRO+NDA
MSW,cip,0.1,0.05,0,307.1832501891159,302.70274543899234,313.5996894833318,307.4585612069479,302.97218448777147,314.15093151530345,570.7537451023936,387.30064132497245,838.4300137909617,582.7651773548388,399.51484879750376,848.5692813395733,167.1,167.1,167.1,133.49,133.49,133.49,0.48386249144307814,0.19080881509227207,0.7908106139007686,0.1226517274031553,0.09213438735177863,0.15598025259284035,0,0,0,0.5868777846135671,0,1.496175298804778,0.7258850246981835,0,1.8505577689243053,0.20172938760422016,0,0.525359254569479,263.41528553818205,80.5985844174783,531.0316620675288,267.3470716746464,83.49476864662859,534.7095044253484,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0447026823513816,0.9851167231561823,1.0871651549508694,0,0,0,4.097227083512673,1.6905992129492118,6.732930821228548,5.067691878417217,2.0910327220077174,8.327685565192644,1.636534224122333,0.6752673002672991,2.6892997368703253,264.7522472296051,82.88045253314755,530.8763919793639,266.17938698965344,81.50786953050714,531.1440628783847,CIP
MSW,cip+cro,0.1,0.05,0,307.0961864190013,302.55685324060875,313.8403151078614,307.4463958898564,302.9903353660149,314.13090801307845,566.5817205640009,379.88310781410644,827.6788891757451,581.2141320207844,400.2350996194009,854.4122351752692,167.1,167.1,167.1,133.49,133.49,133.49,0.4862341466964198,0.194790360280622,0.7864711531367224,0.1136183973564039,0.08385376426162565,0.1440169916073365,0.3719287814730671,0,0.7938496039698444,0.0940390527919649,0,0.5027816022153122,0.11631304157037807,0,0.6218699110959979,0.004657028836693983,0,0.10183299389002005,260.24208439777226,72.40349439607411,524.083777052013,264.4364481154952,77.7773804431231,525.7937721291678,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0436821820048519,0.98325033645288,1.0874115454332827,0,0,0,4.047741009954976,1.5712150618879892,6.793347418553986,5.006484586765688,1.9433713694848962,8.402412372701024,1.6167682576909153,0.6275823062342272,2.713431625880326,263.2935158453329,85.2989960484898,532.4836697097164,264.89854929664415,83.47442501356011,538.7019073698375,CIP+CRO
