group,panel,cip_res,cro_res,nda_res,scenario,threshold_price,threshold_lower,threshold_upper,strategy
MSW,cip+cro,0.5,0.15,0,Delayed,5.23266164681006,-126.23847013671953,140.54818071187748,CIP+CRO
MSW,cip+cro+nda,0.5,0.15,0,Delayed,3.5811413161139196,-137.82812059916333,145.019623383178,CIP+CRO+NDA
MSW,cip,0.7,0,0,Delayed,0.5260935524278466,-139.68492598235105,136.47385135220088,CIP
MSW,cip+cro,0.7,0,0,Delayed,1.35264395101729,-131.56405924732215,129.15316387635215,CIP+CRO
MSW,cip+cro+nda,0.7,0,0,Delayed,-1.7837156063275275,-127.15260623692134,141.0961397021411,CIP+CRO+NDA
MSW,cip,0.7,0.025,0,Delayed,-2.695640235707092,-149.3592761150924,137.66225816995586,CIP
MSW,cip+cro,0.7,0.025,0,Delayed,2.7842288041935204,-139.71414683564456,152.16305167971848,CIP+CRO
MSW,cip+cro+nda,0.7,0.025,0,Delayed,-2.132136791189235,-148.1685698719565,143.1693594940474,CIP+CRO+NDA
MSW,cip,0.7,0.05,0,Delayed,0.6025804498486391,-137.59078850334518,136.53091392717252,CIP
MSW,cip+cro,0.7,0.05,0,Delayed,1.9375756046475905,-137.31904857393494,152.89444826048532,CIP+CRO
MSW,cip+cro+nda,0.7,0.05,0,Delayed,1.447664988562627,-152.14558161713484,144.7628270875518,CIP+CRO+NDA
MSW,cip,0.7,0.075,0,Delayed,5.863679631346628,-131.26387086911416,158.80063656850152,CIP
MSW,cip+cro,0.7,0.075,0,Delayed,-0.30586076397418793,-136.55077639708537,144.39675951697075,CIP+CRO
MSW,cip+cro+nda,0.7,0.075,0,Delayed,3.8597993943332303,-147.14511655577365,158.9032443613183,CIP+CRO+NDA
MSW,cip,0.7,0.1,0,Delayed,3.195124622813596,-129.55776255621944,131.65379319020093,CIP
MSW,cip+cro,0.7,0.1,0,Delayed,3.158601690859129,-146.69654729353206,156.1849870242853,CIP+CRO
MSW,cip+cro+nda,0.7,0.1,0,Delayed,4.2746811491173755,-135.2526368133264,157.8534157584978,CIP+CRO+NDA
MSW,cip,0.7,0.125,0,Delayed,0.5551602357537473,-141.0655939515296,155.54455256714132,CIP
MSW,cip+cro,0.7,0.125,0,Delayed,4.654599545415828,-130.4840152029185,155.6601672690461,CIP+CRO
MSW,cip+cro+nda,0.7,0.125,0,Delayed,3.918422960748546,-146.5232450948082,159.2983771935055,CIP+CRO+NDA
MSW,cip,0.7,0.15,0,Delayed,1.955412500652393,-138.68573005156475,141.1244673081135,CIP
MSW,cip+cro,0.7,0.15,0,Delayed,3.3520301693512815,-137.28534873330528,155.5604542308856,CIP+CRO
MSW,cip+cro+nda,0.7,0.15,0,Delayed,4.811041041003871,-144.52153575179662,154.16933675034676,CIP+CRO+NDA
WSM,cip,0.1,0,0,Delayed,-7.057468732305048,-203.55218021902022,203.67661403448966,CIP
WSM,cip+cro,0.1,0,0,Delayed,11.136102765090795,-196.39202726053813,234.6271811097777,CIP+CRO
WSM,cip+cro+nda,0.1,0,0,Delayed,-1.2415926465102127,-196.90137607774983,214.74179946688201,CIP+CRO+NDA
WSM,cip,0.1,0.025,0,Delayed,-4.227763323255975,-213.75562075343382,201.68164502625555,CIP
WSM,cip+cro,0.1,0.025,0,Delayed,3.040441258926035,-210.45373304379376,198.5453286012941,CIP+CRO
WSM,cip+cro+nda,0.1,0.025,0,Delayed,2.007218214049128,-189.48067149746169,223.3143561255773,CIP+CRO+NDA
WSM,cip,0.1,0.05,0,Delayed,4.310046252269441,-183.38387867904635,234.0209312870264,CIP
WSM,cip+cro,0.1,0.05,0,Delayed,7.092701620265022,-202.49849701318783,245.8226106434644,CIP+CRO
WSM,cip+cro+nda,0.1,0.05,0,Delayed,8.618219281747661,-177.1829976798227,214.23458368790614,CIP+CRO+NDA
WSM,cip,0.1,0.075,0,Delayed,11.06880935457608,-170.04094869775457,203.82061091526387,CIP
WSM,cip+cro,0.1,0.075,0,Delayed,2.6465606813366738,-213.4403454376518,203.7284301813647,CIP+CRO
WSM,cip+cro+nda,0.1,0.075,0,Delayed,2.324945362266485,-185.3722427718105,211.06217758906564,CIP+CRO+NDA
WSM,cip,0.1,0.1,0,Delayed,10.688131827950441,-179.3145607517052,221.07542070406325,CIP
